ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8157308,1.19E-03,1.65E-04,-3.930538,0.444991,-0.184726,C9orf43,chromosome 9 open reading frame 43
8157324,4.08E-01,2.93E-01,1.058052,-6.083628,0.0398847,RGS3,regulator of G-protein signaling 3
8157362,3.25E-01,2.19E-01,-1.238972,-5.880116,-0.0784876,ZNF618,zinc finger protein 618
8157381,1.12E-01,5.39E-02,-1.952588,-4.781045,-0.1246407,ZNF618,zinc finger protein 618
8157383,5.80E-01,4.67E-01,-0.729625,-6.372744,-0.0448991,COL27A1,collagen type XXVII alpha 1 chain
8157444,9.77E-01,9.66E-01,-0.043129,-6.6356,-0.0015818,MIR455,microRNA 455
8157446,3.74E-02,1.30E-02,-2.534193,-3.55433,-0.1333047,ORM1,orosomucoid 1
8157450,1.23E-01,6.12E-02,1.895266,-4.886301,0.1315036,ORM2,orosomucoid 2
8157454,1.33E-02,3.41E-03,3.006633,-2.356942,0.1511562,ATP6V1G1,ATPase H+ transporting V1 subunit G1
8157463,9.87E-01,9.80E-01,0.024662,-6.636222,0.0010682,TMEM268,transmembrane protein 268
8157477,3.12E-01,2.06E-01,-1.272367,-5.83916,-0.0570551,1-Dec,deleted in esophageal cancer 1
8157485,6.51E-02,2.67E-02,-2.252964,-4.18297,-0.071486,,
8157487,7.96E-04,9.96E-05,4.071268,0.919464,0.5013747,PAPPA,pappalysin 1
8157516,9.95E-01,9.93E-01,0.009203,-6.636483,0.0003689,TRIM32,tripartite motif containing 32
8157520,3.71E-01,2.59E-01,-1.135992,-5.999774,-0.0334189,,
8157522,7.18E-03,1.57E-03,-3.260092,-1.645861,-0.1525267,,
8157524,3.15E-01,2.09E-01,1.263896,-5.849648,0.1439149,TLR4,toll like receptor 4
8157534,8.16E-01,7.43E-01,-0.328898,-6.582798,-0.0318216,CNTRL,centriolin
8157580,8.33E-01,7.65E-01,0.299772,-6.591887,0.016122,,
8157582,2.67E-01,1.68E-01,1.389792,-5.686827,0.1989898,GSN,gelsolin
8157605,4.69E-01,3.53E-01,-0.932727,-6.206256,-0.0954156,,
8157608,3.54E-03,6.35E-04,-3.538933,-0.811799,-0.0837642,,
8157610,4.07E-03,7.60E-04,3.484531,-0.978638,0.2057362,DAB2IP,DAB2 interacting protein
8157632,3.01E-01,1.97E-01,-1.300195,-5.804228,-0.0700842,MORN5,MORN repeat containing 5
8157638,9.86E-01,9.78E-01,-0.027876,-6.636138,-0.0014556,MRRF,mitochondrial ribosome recycling factor
8157650,6.86E-02,2.85E-02,2.225384,-4.241091,0.2627689,PTGS1,prostaglandin-endoperoxide synthase 1
8157668,1.74E-01,9.58E-02,1.682973,-5.250729,0.0572364,OR1J2,olfactory receptor family 1 subfamily J member 2
8157671,6.87E-01,5.88E-01,0.543891,-6.489754,0.0292844,OR1J4,olfactory receptor family 1 subfamily J member 4
8157674,2.55E-01,1.59E-01,1.420839,-5.644398,0.0581762,OR1N2,olfactory receptor family 1 subfamily N member 2
8157677,7.96E-01,7.17E-01,0.363044,-6.571071,0.0150387,,
8157679,3.87E-01,2.73E-01,-1.10187,-6.037198,-0.0504527,OR1Q1,olfactory receptor family 1 subfamily Q member 1
8157681,3.35E-02,1.13E-02,-2.587045,-3.429011,-0.0720884,OR1L1,olfactory receptor family 1 subfamily L member 1
8157684,2.21E-01,1.31E-01,-1.525104,-5.495368,-0.0538711,OR1L3,olfactory receptor family 1 subfamily L member 3
8157686,3.87E-01,2.73E-01,1.101977,-6.037082,0.0321093,OR1L4,olfactory receptor family 1 subfamily L member 4
8157688,6.65E-01,5.62E-01,-0.582614,-6.468152,-0.0235973,OR1L6,olfactory receptor family 1 subfamily L member 6
8157691,2.64E-02,8.24E-03,2.701415,-3.150247,0.2625453,SKA2,spindle and kinetochore associated complex subunit 2
8157696,3.11E-01,2.06E-01,-1.274694,-5.836267,-0.0556227,OR5C1,olfactory receptor family 5 subfamily C member 1
8157698,7.52E-02,3.21E-02,-2.176306,-4.34293,-0.0943164,OR1K1,olfactory receptor family 1 subfamily K member 1
8157700,7.77E-02,3.36E-02,2.157996,-4.380402,0.1020582,RABGAP1,RAB GTPase activating protein 1
8157727,2.55E-01,1.58E-01,1.42215,-5.642587,0.0953687,GPR21,G protein-coupled receptor 21
8157729,4.61E-01,3.46E-01,-0.948052,-6.192073,-0.0386658,,
8157731,4.79E-01,3.63E-01,-0.914024,-6.22326,-0.0410047,CRB2,"crumbs 2, cell polarity complex component"
8157751,1.17E-03,1.61E-04,-3.936809,0.465888,-0.1909598,LHX2,LIM homeobox 2
8157761,2.59E-04,2.52E-05,4.439814,2.214856,0.3807398,NEK6,NIMA related kinase 6
8157777,2.78E-01,1.77E-01,-1.359527,-5.727324,-0.0546147,ADGRD2,adhesion G protein-coupled receptor D2
8157798,3.76E-03,6.85E-04,-3.516027,-0.882284,-0.1627491,,
8157800,9.39E-01,9.10E-01,-0.113008,-6.630178,-0.0086118,MIR181A2,microRNA 181a-2
8157802,1.30E-01,6.56E-02,-1.863484,-4.943413,-0.1134509,MIR181B2,microRNA 181b-2
8157804,8.33E-01,7.64E-01,-0.30105,-6.591506,-0.0171707,OLFML2A,olfactomedin like 2A
8157818,8.14E-01,7.40E-01,-0.332828,-6.581507,-0.0169398,WDR38,WD repeat domain 38
8157828,1.49E-04,1.25E-05,4.621747,2.880749,0.3239053,ARPC5L,actin related protein 2/3 complex subunit 5 like
8157839,8.06E-01,7.30E-01,-0.346657,-6.576843,-0.0129687,,
8157841,3.05E-02,9.98E-03,-2.631841,-3.321053,-0.0816529,,
8157843,4.71E-01,3.55E-01,-0.929032,-6.209643,-0.0349591,RABEPK,Rab9 effector protein with kelch motifs
8157858,4.23E-02,1.52E-02,2.474691,-3.692731,0.1317836,GAPVD1,GTPase activating protein and VPS9 domains 1
8157888,2.33E-01,1.40E-01,-1.487394,-5.550428,-0.037364,,
8157890,2.24E-05,1.19E-06,-5.206598,5.126862,-0.3697744,PBX3,PBX homeobox 3
8157905,2.02E-01,1.17E-01,-1.582994,-5.408302,-0.081062,MVB12B,multivesicular body subunit 12B
8157922,4.05E-01,2.90E-01,-1.063516,-6.077938,-0.045226,LMX1B,LIM homeobox transcription factor 1 beta
8157933,1.12E-01,5.40E-02,1.952481,-4.781243,0.1190276,ZBTB43,zinc finger and BTB domain containing 43
8157939,5.33E-01,4.18E-01,-0.813879,-6.308542,-0.0661584,ZBTB34,zinc finger and BTB domain containing 34
8157941,8.33E-03,1.89E-03,3.200574,-1.81696,0.1990478,ZBTB34,zinc finger and BTB domain containing 34
8157945,1.20E-03,1.66E-04,3.92907,0.440103,0.2823418,ZBTB34,zinc finger and BTB domain containing 34
8157947,2.58E-01,1.61E-01,1.412618,-5.65572,0.1097753,ZBTB34,zinc finger and BTB domain containing 34
8157949,3.93E-01,2.79E-01,-1.089708,-6.05027,-0.0895676,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
8157976,8.81E-01,8.28E-01,-0.218246,-6.612859,-0.014006,GARNL3,GTPase activating Rap/RanGAP domain like 3
8158009,3.44E-02,1.17E-02,-2.574484,-3.458998,-0.1119302,SLC2A8,solute carrier family 2 member 8
8158022,1.36E-01,6.95E-02,1.836536,-4.991137,0.0903791,ZNF79,zinc finger protein 79
8158028,4.05E-04,4.33E-05,4.296892,1.703729,0.1924444,LRSAM1,leucine rich repeat and sterile alpha motif containing 1
8158057,4.79E-01,3.63E-01,0.913613,-6.223629,0.0327484,,
8158059,3.17E-05,1.85E-06,-5.098428,4.700144,-0.4841333,STXBP1,syntaxin binding protein 1
8158081,5.68E-01,4.55E-01,0.749673,-6.358094,0.0353024,CFAP157,cilia and flagella associated protein 157
8158094,3.18E-01,2.12E-01,-1.255793,-5.859618,-0.0537929,TTC16,tetratricopeptide repeat domain 16
8158112,9.80E-01,9.70E-01,-0.037172,-6.635838,-0.0021236,CDK9,cyclin dependent kinase 9
8158123,7.46E-01,6.58E-01,0.444563,-6.538413,0.0224796,FPGS,folylpolyglutamate synthase
8158145,4.56E-01,3.40E-01,-0.958415,-6.182353,-0.0425147,LOC102723566,uncharacterized LOC102723566
8158147,2.84E-03,4.84E-04,-3.620162,-0.559083,-0.4280576,SLC25A25,solute carrier family 25 member 25
8158164,7.55E-01,6.68E-01,-0.429701,-6.544857,-0.0142244,PTGES2-AS1,PTGES2 antisense RNA 1 (head to head)
8158167,6.00E-05,4.06E-06,4.905585,3.951713,1.1424984,LCN2,lipocalin 2
8158177,9.39E-01,9.10E-01,-0.113361,-6.630139,-0.0065267,C9orf16,chromosome 9 open reading frame 16
8158183,7.36E-01,6.46E-01,0.460803,-6.531123,0.045338,DNM1,dynamin 1
8158204,1.39E-01,7.18E-02,1.82163,-5.01726,0.07348,SWI5,SWI5 homologous recombination repair protein
8158212,4.20E-01,3.05E-01,-1.031225,-6.111147,-0.0729509,,
8158214,2.58E-02,7.99E-03,-2.712184,-3.123468,-0.1521269,COQ4///COQ4,coenzyme Q4///coenzyme Q4
8158224,1.05E-01,4.93E-02,1.992175,-4.706673,0.123646,SLC27A4,solute carrier family 27 member 4
8158240,2.94E-03,5.03E-04,3.608644,-0.595178,0.2913811,TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X,"thymosin beta 4, X-linked pseudogene 6///thymosin beta 4, X-linked pseudogene 2///thymosin beta 4, X-linked pseudogene 1///thymosin beta 4, X-linked"
8158242,9.53E-01,9.29E-01,0.089231,-6.632568,0.0045422,URM1,ubiquitin related modifier 1
8158250,2.09E-03,3.33E-04,3.730078,-0.21036,0.3337149,CERCAM,cerebral endothelial cell adhesion molecule
8158269,7.63E-02,3.28E-02,2.167913,-4.360142,0.1199,ODF2,outer dense fiber of sperm tails 2
8158298,4.36E-02,1.58E-02,2.458404,-3.730115,0.14449,GLE1,"GLE1, RNA export mediator"
8158317,5.94E-03,1.23E-03,3.336036,-1.423947,0.3663789,SPTAN1,"spectrin alpha, non-erythrocytic 1"
8158372,4.46E-01,3.31E-01,0.978093,-6.163612,0.054492,SET,SET nuclear proto-oncogene
8158380,3.37E-01,2.29E-01,-1.211058,-5.913543,-0.0583427,PKN3,protein kinase N3
8158404,1.35E-01,6.86E-02,-1.842982,-4.979781,-0.0561718,,
8158406,1.62E-02,4.41E-03,-2.920266,-2.58856,-0.1392549,TBC1D13,TBC1 domain family member 13
8158418,3.02E-01,1.98E-01,-1.297013,-5.80826,-0.0675211,ENDOG,endonuclease G
8158424,1.89E-09,8.50E-12,7.832797,16.547425,0.6701316,LRRC8A,leucine rich repeat containing 8 family member A
8158431,6.78E-06,2.65E-07,-5.562315,6.562534,-0.5574871,PHYHD1,phytanoyl-CoA dioxygenase domain containing 1
8158446,1.25E-01,6.23E-02,1.88712,-4.901024,0.139362,NUP188,nucleoporin 188
8158492,5.19E-01,4.04E-01,-0.83819,-6.288734,-0.0330129,MIGA2,mitoguardin 2
8158511,3.20E-01,2.14E-01,1.251818,-5.864487,0.045936,,
8158513,2.70E-01,1.71E-01,1.380921,-5.698786,0.0870869,DOLPP1,dolichyldiphosphatase 1
8158523,1.06E-02,2.58E-03,3.098965,-2.103254,0.1737716,PTPA,protein phosphatase 2 phosphatase activator
8158539,4.84E-02,1.82E-02,-2.405251,-3.850616,-0.1464104,C9orf106,chromosome 9 open reading frame 106
8158542,7.97E-01,7.18E-01,0.361682,-6.571561,0.0181251,LINC01503,long intergenic non-protein coding RNA 1503
8158544,9.71E-02,4.50E-02,2.033079,-4.628393,0.1256722,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1
8158554,4.88E-01,3.72E-01,-0.897273,-6.238202,-0.0574113,PRRX2,paired related homeobox 2
8158560,2.54E-07,4.47E-09,6.487451,10.491837,0.3017518,TOR1B,torsin family 1 member B
8158568,3.77E-01,2.65E-01,-1.122577,-6.01462,-0.0488418,USP20,ubiquitin specific peptidase 20
8158597,5.25E-06,1.95E-07,5.634298,6.858716,0.3718329,GPR107,G protein-coupled receptor 107
8158625,6.10E-01,5.01E-01,-0.676337,-6.409772,-0.0258069,LOC100129785,uncharacterized LOC100129785
8158627,1.60E-01,8.56E-02,1.738039,-5.160076,0.1399742,NCS1,neuronal calcium sensor 1
8158637,2.29E-02,6.86E-03,-2.766784,-2.986321,-0.1307029,HMCN2,hemicentin 2
8158664,8.89E-01,8.40E-01,-0.201925,-6.616266,-0.0061873,,
8158666,2.54E-01,1.58E-01,-1.423563,-5.640632,-0.0693182,HMCN2,hemicentin 2
8158671,7.39E-02,3.14E-02,2.185786,-4.323419,0.1872116,ASS1,argininosuccinate synthase 1
8158684,2.33E-01,1.40E-01,1.487783,-5.549867,0.152368,,
8158686,7.04E-02,2.95E-02,2.21128,-4.270567,0.0958169,FUBP3,far upstream element binding protein 3
8158708,3.78E-01,2.65E-01,-1.121496,-6.015809,-0.0525209,PRDM12,PR/SET domain 12
8158714,4.00E-03,7.45E-04,3.490862,-0.959322,0.2171176,EXOSC2,exosome component 2
8158725,6.94E-01,5.96E-01,0.53167,-6.496265,0.0547691,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase"
8158739,1.42E-03,2.07E-04,-3.86677,0.23386,-0.2219178,LAMC3,laminin subunit gamma 3
8158771,1.55E-04,1.31E-05,-4.609873,2.836782,-0.4821616,AIF1L,allograft inflammatory factor 1 like
8158783,1.45E-02,3.83E-03,-2.967886,-2.461538,-0.1138951,NUP214,nucleoporin 214
8158823,1.68E-01,9.15E-02,-1.705326,-5.214259,-0.0784089,,
8158825,4.43E-01,3.28E-01,-0.984124,-6.157793,-0.04906,PLPP7,phospholipid phosphatase 7 (inactive)
8158829,1.60E-01,8.59E-02,-1.736516,-5.162619,-0.0873309,PRRC2B,proline rich coiled-coil 2B
8158839,6.10E-01,5.01E-01,-0.675413,-6.41039,-0.0329818,PRRC2B,proline rich coiled-coil 2B
8158862,6.36E-02,2.59E-02,-2.265561,-4.156209,-0.1120784,SNORD62B///SNORD62A,"small nucleolar RNA, C/D box 62B///small nucleolar RNA, C/D box 62A"
8158864,6.36E-02,2.59E-02,-2.265561,-4.156209,-0.1120784,SNORD62B///SNORD62A,"small nucleolar RNA, C/D box 62B///small nucleolar RNA, C/D box 62A"
8158866,1.06E-03,1.43E-04,-3.971526,0.581983,-0.1677976,POMT1,protein O-mannosyltransferase 1
8158890,9.28E-01,8.94E-01,-0.133567,-6.62766,-0.0072313,NTNG2,netrin G2
8158902,3.34E-02,1.12E-02,-2.588991,-3.424354,-0.1271022,CFAP77,cilia and flagella associated protein 77
8158910,3.50E-01,2.40E-01,-1.181881,-5.947695,-0.0909562,,
8158912,5.63E-01,4.50E-01,-0.759204,-6.350993,-0.0392202,BARHL1,BarH like homeobox 1
8158918,8.09E-01,7.33E-01,0.342555,-6.578246,0.0153684,GTF3C4,general transcription factor IIIC subunit 4
8158928,2.30E-01,1.38E-01,-1.495584,-5.538581,-0.0326822,,
8158930,7.12E-03,1.55E-03,-3.264178,-1.634021,-0.1909507,SPACA9,sperm acrosome associated 9
8158939,4.16E-01,3.01E-01,-1.041156,-6.10104,-0.0451158,GFI1B,growth factor independent 1B transcriptional repressor
8158952,4.46E-01,3.31E-01,0.977221,-6.16445,0.0265289,EEF1A1///EEF1A1,eukaryotic translation elongation factor 1 alpha 1///eukaryotic translation elongation factor 1 alpha 1
8158961,8.96E-02,4.04E-02,2.078846,-4.53909,0.0859969,GTF3C5,general transcription factor IIIC subunit 5
8158976,1.39E-04,1.14E-05,-4.64509,2.96738,-2.71677,CEL,carboxyl ester lipase
8158987,3.57E-05,2.16E-06,-5.061058,4.553857,-1.4747756,CELP,carboxyl ester lipase pseudogene
8158991,6.40E-02,2.61E-02,-2.261339,-4.165193,-0.0783973,,
8158993,9.91E-01,9.86E-01,0.017361,-6.636375,0.0005598,,
8158995,7.30E-01,6.38E-01,0.472421,-6.525748,0.0346089,LCN1,lipocalin 1
8158998,9.89E-02,4.60E-02,-2.023339,-4.647165,-0.120542,SNORD36A///SNORD36C///RPL7A,"small nucleolar RNA, C/D box 36A///small nucleolar RNA, C/D box 36C///ribosomal protein L7a"
8159004,8.91E-02,4.02E-02,-2.081766,-4.533333,-0.0943227,SNORD24///RPL7A,"small nucleolar RNA, C/D box 24///ribosomal protein L7a"
8159006,2.92E-01,1.89E-01,1.322351,-5.775896,0.1169724,SNORD36B,"small nucleolar RNA, C/D box 36B"
8159008,1.01E-02,2.43E-03,-3.119634,-2.045617,-0.2227587,SURF2,surfeit 2
8159017,1.98E-01,1.14E-01,-1.596901,-5.386928,-0.0933718,STKLD1,serine/threonine kinase like domain containing 1
8159036,4.43E-01,3.27E-01,-0.984588,-6.157344,-0.0394567,ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
8159078,8.76E-01,8.21E-01,0.226593,-6.611015,0.0118531,CACFD1,calcium channel flower domain containing 1
8159086,9.18E-01,8.80E-01,0.151792,-6.625075,0.0120064,ADAMTSL2,ADAMTS like 2
8159096,8.36E-03,1.90E-03,-3.199379,-1.820371,-0.1504078,DBH,dopamine beta-hydroxylase
8159109,5.57E-01,4.44E-01,-0.768298,-6.344134,-0.0426118,LINC00094,long intergenic non-protein coding RNA 94
8159111,6.50E-02,2.66E-02,-2.253298,-4.182262,-0.1006011,WDR5,WD repeat domain 5
8159127,1.74E-01,9.56E-02,-1.683812,-5.249368,-0.0878487,RXRA,retinoid X receptor alpha
8159142,3.04E-06,9.75E-08,5.79427,7.52327,0.8314984,COL5A1,collagen type V alpha 1 chain
8159211,2.42E-01,1.48E-01,-1.45859,-5.5916,-0.1042438,FCN2,ficolin 2
8159220,4.44E-06,1.57E-07,-5.684392,7.065892,-0.5384784,OLFM1,olfactomedin 1
8159235,9.31E-01,8.98E-01,-0.128553,-6.628312,-0.0061169,LOC401557,uncharacterized LOC401557
8159239,1.31E-01,6.63E-02,-1.858949,-4.951489,-0.0840676,C9orf62,chromosome 9 open reading frame 62
8159243,2.42E-01,1.48E-01,1.459891,-5.589757,0.0908796,PPP1R26,protein phosphatase 1 regulatory subunit 26
8159249,1.84E-02,5.23E-03,-2.861275,-2.743555,-0.1550096,MRPS2,mitochondrial ribosomal protein S2
8159255,4.11E-01,2.96E-01,-1.051781,-6.090122,-0.0853136,LCN1,lipocalin 1
8159259,2.44E-01,1.49E-01,-1.453766,-5.59842,-0.0950931,OBP2A,odorant binding protein 2A
8159265,2.52E-01,1.56E-01,1.42923,-5.632776,0.1680616,PAEP,progestagen associated endometrial protein
8159275,4.57E-01,3.41E-01,-0.956627,-6.184037,-0.0500773,LCN9,lipocalin 9
8159283,5.54E-03,1.13E-03,-3.361781,-1.347814,-0.1384144,KCNT1,potassium sodium-activated channel subfamily T member 1
8159318,8.24E-01,7.54E-01,-0.314896,-6.587272,-0.0161776,GPSM1,G-protein signaling modulator 1
8159337,7.34E-02,3.11E-02,2.189266,-4.316236,0.1562478,PMPCA,"peptidase, mitochondrial processing alpha subunit"
8159350,4.56E-01,3.41E-01,-0.957554,-6.183165,-0.0448902,C9orf163,chromosome 9 open reading frame 163
8159354,1.49E-02,3.96E-03,-2.956766,-2.491351,-0.1881791,EGFL7,EGF like domain multiple 7
8159371,2.72E-02,8.59E-03,-2.686287,-3.187709,-0.0927673,MIR126,microRNA 126
8159373,7.57E-03,1.68E-03,-3.238569,-1.70802,-0.2050427,FAM69B,family with sequence similarity 69 member B
8159379,3.37E-04,3.49E-05,4.354857,1.909723,0.3342738,TMEM141,transmembrane protein 141
8159385,8.86E-01,8.35E-01,-0.208252,-6.614977,-0.0137073,CCDC183,coiled-coil domain containing 183
8159415,1.08E-01,5.15E-02,-1.973644,-4.741657,-0.1050658,RABL6,"RAB, member RAS oncogene family-like 6"
8159439,7.05E-02,2.96E-02,-2.210808,-4.27155,-0.1166029,C9orf172,chromosome 9 open reading frame 172
8159441,2.30E-01,1.38E-01,-1.496606,-5.537098,-0.0908656,PHPT1,phosphohistidine phosphatase 1
8159448,2.51E-01,1.55E-01,-1.433136,-5.627344,-0.075504,MAMDC4,MAM domain containing 4
8159476,1.42E-05,6.64E-07,5.345703,5.682546,0.3274429,TRAF2,TNF receptor associated factor 2
8159491,5.92E-02,2.36E-02,-2.302125,-4.077786,-0.1220469,C8G,"complement component 8, gamma polypeptide"
8159501,9.04E-02,4.09E-02,-2.074118,-4.5484,-0.0903322,LCN12,lipocalin 12
8159519,3.95E-02,1.39E-02,-2.507728,-3.61624,-0.1726438,,
8159521,4.29E-02,1.55E-02,-2.466588,-3.711357,-0.359016,PTGDS,prostaglandin D2 synthase
8159531,4.72E-01,3.56E-01,-0.927208,-6.211309,-0.0518051,LCNL1,lipocalin like 1
8159541,4.08E-01,2.93E-01,-1.057529,-6.084171,-0.055894,C9orf142,chromosome 9 open reading frame 142
8159549,8.98E-01,8.52E-01,-0.186833,-6.61918,-0.0102129,C9orf139,chromosome 9 open reading frame 139
8159554,8.36E-01,7.69E-01,-0.294903,-6.593325,-0.0165798,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
8159566,5.20E-03,1.04E-03,3.387527,-1.271226,0.198518,MAN1B1,mannosidase alpha class 1B member 1
8159581,2.08E-01,1.21E-01,-1.564563,-5.436355,-0.0493044,,
8159583,2.00E-01,1.15E-01,-1.590904,-5.396166,-0.071016,GRIN1,glutamate ionotropic receptor NMDA type subunit 1
8159609,5.48E-01,4.34E-01,-0.785191,-6.331179,-0.0416849,SSNA1,SS nuclear autoantigen 1
8159616,6.86E-01,5.87E-01,0.545189,-6.489054,0.028392,NDOR1,NADPH dependent diflavin oxidoreductase 1
8159624,2.09E-01,1.22E-01,-1.562096,-5.440086,-0.0822542,CYSRT1,cysteine rich tail 1
8159627,1.78E-01,9.90E-02,-1.666961,-5.276575,-0.0691173,SLC34A3,solute carrier family 34 member 3
8159642,4.07E-02,1.45E-02,2.493159,-3.650079,0.2257727,TUBB4B,tubulin beta 4B class IVb
8159646,2.71E-01,1.71E-01,-1.379646,-5.700499,-0.0653542,STPG3,sperm-tail PG-rich repeat containing 3
8159654,1.83E-01,1.02E-01,1.649592,-5.304348,0.0915269,NELFB,negative elongation factor complex member B
8159667,2.92E-02,9.44E-03,2.652188,-3.271494,0.1915376,TOR4A,torsin family 4 member A
8159670,8.21E-01,7.50E-01,-0.320234,-6.585589,-0.0161336,NOXA1,NADPH oxidase activator 1
8159687,3.24E-01,2.18E-01,-1.24141,-5.877162,-0.0756051,MRPL41,mitochondrial ribosomal protein L41
8159692,1.85E-05,9.32E-07,5.264519,5.357311,0.2961891,ARRDC1,arrestin domain containing 1
8159702,1.72E-03,2.61E-04,3.799762,0.014659,0.1900282,EHMT1,euchromatic histone lysine methyltransferase 1
8159732,3.36E-01,2.28E-01,-1.2145,-5.909461,-0.0564109,EHMT1-IT1,EHMT1 intronic transcript 1
8159734,2.93E-03,5.01E-04,-3.609565,-0.592293,-0.1902649,CACNA1B,calcium voltage-gated channel subunit alpha1 B
8159786,8.38E-01,7.71E-01,-0.292153,-6.594127,-0.018974,TUBBP5,tubulin beta pseudogene 5
8159790,7.91E-01,7.11E-01,-0.37132,-6.568055,-0.0145222,LOC100288778///WASH1///WASH7P///WASH2P///WASH3P,WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///WAS protein family homolog 7 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene
8159803,3.39E-01,2.31E-01,-1.20651,-5.918921,-0.0366569,FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F,family with sequence similarity 138 member E///family with sequence similarity 138 member D///family with sequence similarity 138 member C///family with sequence similarity 138 member B///family with sequence similarity 138 member A///family with sequence similarity 138 member F
8159808,8.30E-01,7.61E-01,-0.305484,-6.590171,-0.0130616,FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8159815,8.51E-01,7.88E-01,-0.269883,-6.600341,-0.0222071,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 1
8159838,1.90E-02,5.45E-03,-2.846993,-2.780685,-0.1382451,C9orf66,chromosome 9 open reading frame 66
8159846,1.20E-01,5.90E-02,-1.911908,-4.85604,-0.0762576,,
8159848,1.24E-01,6.18E-02,-1.891038,-4.893949,-0.0758247,,
8159850,7.11E-04,8.69E-05,-4.108722,1.047675,-0.2483493,VLDLR-AS1,VLDLR antisense RNA 1
